Spotify URI,Voter ID,Created,Points Assigned,Comment,Round ID
spotify:track:4MP5tSTc6LxY8xhrUOv9Ya,ed99ad3ac5e8411092dfa37b02060bd6,2024-11-03T21:54:28Z,2,,06d2fb9829774bf496984237e46cf940
spotify:track:5LLMUx9GcRSpkOqOIBIONw,ed99ad3ac5e8411092dfa37b02060bd6,2024-11-03T21:54:28Z,1,+1 since I’m a sucker for Miyazaki,06d2fb9829774bf496984237e46cf940
spotify:track:5YLnfy7R2kueN0BRPkjiEG,ed99ad3ac5e8411092dfa37b02060bd6,2024-11-03T21:54:28Z,1,,06d2fb9829774bf496984237e46cf940
spotify:track:7MbVZOLSUloG4J3nH3Tnos,ed99ad3ac5e8411092dfa37b02060bd6,2024-11-03T21:54:28Z,2,,06d2fb9829774bf496984237e46cf940
spotify:track:0bU6RVQ109ArcFB2JlGcBe,8f83714196d84b7bb59167e6cf50dafc,2024-11-03T21:55:37Z,2,"The intro of this song makes me feel like a summertime main character, walking down the boardwalk with a smile on my face and the wind in my hair.",06d2fb9829774bf496984237e46cf940
spotify:track:0M6urYKXizSJgtuipqmctu,8f83714196d84b7bb59167e6cf50dafc,2024-11-03T21:55:37Z,0,A little slow for me ,06d2fb9829774bf496984237e46cf940
spotify:track:11pn4LFXCIXyprWQk8RSlM,8f83714196d84b7bb59167e6cf50dafc,2024-11-03T21:55:37Z,0,Wells Fargo center okay. Not the vibe of the league but at least you’re self aware,06d2fb9829774bf496984237e46cf940
spotify:track:1a0MHRe5WadhGHqWjpSh7B,8f83714196d84b7bb59167e6cf50dafc,2024-11-03T21:55:37Z,1,“Let alone EDM trap”,06d2fb9829774bf496984237e46cf940
spotify:track:1dJzTNm46rtvQR2A3GZU8F,8f83714196d84b7bb59167e6cf50dafc,2024-11-03T21:55:37Z,1,P!nk is a QUEEN for sure. I do not know this song and def like her other stuff more but do appreciate the creativity,06d2fb9829774bf496984237e46cf940
spotify:track:2ldAdghnrO34HPcZ0IWfTu,8f83714196d84b7bb59167e6cf50dafc,2024-11-03T21:55:37Z,1,,06d2fb9829774bf496984237e46cf940
spotify:track:3Oko2TgOzXPLlE2dbbsNKV,8f83714196d84b7bb59167e6cf50dafc,2024-11-03T21:55:37Z,0,Yeah their new album was fine at best. I can imagine this being better live,06d2fb9829774bf496984237e46cf940
spotify:track:4lxTwvoaAlvefN1wGwvoD9,8f83714196d84b7bb59167e6cf50dafc,2024-11-03T21:55:37Z,3,I liked this a lot thanks for sharing,06d2fb9829774bf496984237e46cf940
spotify:track:4MP5tSTc6LxY8xhrUOv9Ya,8f83714196d84b7bb59167e6cf50dafc,2024-11-03T21:55:37Z,1,Wild I also heard this song for the first time at this same concert and was going to submit this song,06d2fb9829774bf496984237e46cf940
spotify:track:4Zy6m1QjUivLl8Zt7E8uxr,8f83714196d84b7bb59167e6cf50dafc,2024-11-03T21:55:37Z,1,"Every since Kenzie submitted Blame Brett last year, the beaches have been regulars on my TikTok and videos of this song live do slap",06d2fb9829774bf496984237e46cf940
spotify:track:5LLMUx9GcRSpkOqOIBIONw,8f83714196d84b7bb59167e6cf50dafc,2024-11-03T21:55:37Z,0,A very unique pick and a lovely song,06d2fb9829774bf496984237e46cf940
spotify:track:5YLnfy7R2kueN0BRPkjiEG,8f83714196d84b7bb59167e6cf50dafc,2024-11-03T21:55:37Z,0,I appreciate the anecdote and can imagine Maggie playing this would make it even better ,06d2fb9829774bf496984237e46cf940
spotify:track:7MbVZOLSUloG4J3nH3Tnos,8f83714196d84b7bb59167e6cf50dafc,2024-11-03T21:55:37Z,2,THIS SONG HAS BEEN A REGULAR OF MINE FOR YEARS I LOVE IT SO MUCH,06d2fb9829774bf496984237e46cf940
spotify:track:0M6urYKXizSJgtuipqmctu,3e70303e4be54c4bbe262d59298fffd4,2024-11-03T22:22:02Z,0,"sorry, i prefer the 8x sped up version",06d2fb9829774bf496984237e46cf940
spotify:track:11pn4LFXCIXyprWQk8RSlM,3e70303e4be54c4bbe262d59298fffd4,2024-11-03T22:22:02Z,1,my friends cats name is little uzi vert,06d2fb9829774bf496984237e46cf940
spotify:track:1dJzTNm46rtvQR2A3GZU8F,3e70303e4be54c4bbe262d59298fffd4,2024-11-03T22:22:02Z,1,definitely seems like a concert song,06d2fb9829774bf496984237e46cf940
spotify:track:2ldAdghnrO34HPcZ0IWfTu,3e70303e4be54c4bbe262d59298fffd4,2024-11-03T22:22:02Z,1,did you do jumping jacks,06d2fb9829774bf496984237e46cf940
spotify:track:3Oko2TgOzXPLlE2dbbsNKV,3e70303e4be54c4bbe262d59298fffd4,2024-11-03T22:22:02Z,3,agree everything in the description,06d2fb9829774bf496984237e46cf940
spotify:track:4lxTwvoaAlvefN1wGwvoD9,3e70303e4be54c4bbe262d59298fffd4,2024-11-03T22:22:02Z,1,i like that the wolf still has an eye,06d2fb9829774bf496984237e46cf940
spotify:track:4MP5tSTc6LxY8xhrUOv9Ya,3e70303e4be54c4bbe262d59298fffd4,2024-11-03T22:22:02Z,2,,06d2fb9829774bf496984237e46cf940
spotify:track:4Zy6m1QjUivLl8Zt7E8uxr,3e70303e4be54c4bbe262d59298fffd4,2024-11-03T22:22:02Z,0,i liked it but unfortunately ive long run out of votes to give,06d2fb9829774bf496984237e46cf940
spotify:track:5LLMUx9GcRSpkOqOIBIONw,3e70303e4be54c4bbe262d59298fffd4,2024-11-03T22:22:02Z,2,"anime orchestrals are divine, what modern classical should have developed into",06d2fb9829774bf496984237e46cf940
spotify:track:5YLnfy7R2kueN0BRPkjiEG,3e70303e4be54c4bbe262d59298fffd4,2024-11-03T22:22:02Z,1,,06d2fb9829774bf496984237e46cf940
spotify:track:0bU6RVQ109ArcFB2JlGcBe,57cc0fe6e21446bcb1fe5ac90b2aa0ec,2024-11-03T22:30:28Z,2,Never heard this and I love it! First song this music league season that I added to my liked songs ,06d2fb9829774bf496984237e46cf940
spotify:track:3Oko2TgOzXPLlE2dbbsNKV,57cc0fe6e21446bcb1fe5ac90b2aa0ec,2024-11-03T22:30:28Z,1,I’ve been sleeping on the new vampire weekend album but will def give it a listen after hearing this,06d2fb9829774bf496984237e46cf940
spotify:track:4JkOsslKrWDYYb5dcft9AH,57cc0fe6e21446bcb1fe5ac90b2aa0ec,2024-11-03T22:30:28Z,2,V jealous I would loveee to see them live ,06d2fb9829774bf496984237e46cf940
spotify:track:4lxTwvoaAlvefN1wGwvoD9,57cc0fe6e21446bcb1fe5ac90b2aa0ec,2024-11-03T22:30:28Z,2,+1 because I like it and +1 because I haven’t heard it before ,06d2fb9829774bf496984237e46cf940
spotify:track:4Zy6m1QjUivLl8Zt7E8uxr,57cc0fe6e21446bcb1fe5ac90b2aa0ec,2024-11-03T22:30:28Z,2,"This song has been on repeat for me since Kenzie put blame Brett in the last league, love ",06d2fb9829774bf496984237e46cf940
spotify:track:5LLMUx9GcRSpkOqOIBIONw,57cc0fe6e21446bcb1fe5ac90b2aa0ec,2024-11-03T22:30:28Z,1,Ok I loved this ,06d2fb9829774bf496984237e46cf940
spotify:track:7MbVZOLSUloG4J3nH3Tnos,57cc0fe6e21446bcb1fe5ac90b2aa0ec,2024-11-03T22:30:28Z,2,"This has been on my discover weekly for a minute and didn’t know anything about the band, happy to know they are adorable",06d2fb9829774bf496984237e46cf940
spotify:track:0bU6RVQ109ArcFB2JlGcBe,85daac33e8014429a6a55822cc98e0fe,2024-11-04T00:09:25Z,1,,06d2fb9829774bf496984237e46cf940
spotify:track:1dJzTNm46rtvQR2A3GZU8F,85daac33e8014429a6a55822cc98e0fe,2024-11-04T00:09:25Z,1,,06d2fb9829774bf496984237e46cf940
spotify:track:3Oko2TgOzXPLlE2dbbsNKV,85daac33e8014429a6a55822cc98e0fe,2024-11-04T00:09:25Z,1,I am a big vampire weekend stan but this album was such a disappointment. Still a decent song and I’m v jealous you saw them live,06d2fb9829774bf496984237e46cf940
spotify:track:4JkOsslKrWDYYb5dcft9AH,85daac33e8014429a6a55822cc98e0fe,2024-11-04T00:09:25Z,1,,06d2fb9829774bf496984237e46cf940
spotify:track:4MP5tSTc6LxY8xhrUOv9Ya,85daac33e8014429a6a55822cc98e0fe,2024-11-04T00:09:25Z,2,,06d2fb9829774bf496984237e46cf940
spotify:track:4Zy6m1QjUivLl8Zt7E8uxr,85daac33e8014429a6a55822cc98e0fe,2024-11-04T00:09:25Z,2,I’ve been playing this song on repeat for the past couple of months. Been a big fan of them since Kenzie submitted one of their songs last year,06d2fb9829774bf496984237e46cf940
spotify:track:5LLMUx9GcRSpkOqOIBIONw,85daac33e8014429a6a55822cc98e0fe,2024-11-04T00:09:25Z,1,,06d2fb9829774bf496984237e46cf940
spotify:track:5YLnfy7R2kueN0BRPkjiEG,85daac33e8014429a6a55822cc98e0fe,2024-11-04T00:09:25Z,1,,06d2fb9829774bf496984237e46cf940
spotify:track:7MbVZOLSUloG4J3nH3Tnos,85daac33e8014429a6a55822cc98e0fe,2024-11-04T00:09:25Z,2,Big fan of this song,06d2fb9829774bf496984237e46cf940
spotify:track:0M6urYKXizSJgtuipqmctu,c33f7263f8094b47b483cec9c134e3bf,2024-11-04T03:38:16Z,2,The chills this song sent down my spine - immaculate ,06d2fb9829774bf496984237e46cf940
spotify:track:2ldAdghnrO34HPcZ0IWfTu,c33f7263f8094b47b483cec9c134e3bf,2024-11-04T03:38:16Z,1,,06d2fb9829774bf496984237e46cf940
spotify:track:3Oko2TgOzXPLlE2dbbsNKV,c33f7263f8094b47b483cec9c134e3bf,2024-11-04T03:38:16Z,2,Went to this concert and can attest that this slapped ,06d2fb9829774bf496984237e46cf940
spotify:track:4JkOsslKrWDYYb5dcft9AH,c33f7263f8094b47b483cec9c134e3bf,2024-11-04T03:38:16Z,2,,06d2fb9829774bf496984237e46cf940
spotify:track:4lxTwvoaAlvefN1wGwvoD9,c33f7263f8094b47b483cec9c134e3bf,2024-11-04T03:38:16Z,1,I can close my eyes and imagine listening to this in a dive - great vibes ,06d2fb9829774bf496984237e46cf940
spotify:track:4MP5tSTc6LxY8xhrUOv9Ya,c33f7263f8094b47b483cec9c134e3bf,2024-11-04T03:38:16Z,1,Maggie Roger’s can really do no wrong ,06d2fb9829774bf496984237e46cf940
spotify:track:4Zy6m1QjUivLl8Zt7E8uxr,c33f7263f8094b47b483cec9c134e3bf,2024-11-04T03:38:16Z,1,,06d2fb9829774bf496984237e46cf940
spotify:track:5LLMUx9GcRSpkOqOIBIONw,c33f7263f8094b47b483cec9c134e3bf,2024-11-04T03:38:16Z,1,Love the nostalgia of Studio Ghibli ,06d2fb9829774bf496984237e46cf940
spotify:track:7MbVZOLSUloG4J3nH3Tnos,c33f7263f8094b47b483cec9c134e3bf,2024-11-04T03:38:16Z,1,,06d2fb9829774bf496984237e46cf940
spotify:track:0bU6RVQ109ArcFB2JlGcBe,85de7566158f440eab6db0a28c89d0fb,2024-11-04T04:06:33Z,1,Same energy as “there she goes”. I like it,06d2fb9829774bf496984237e46cf940
spotify:track:0M6urYKXizSJgtuipqmctu,85de7566158f440eab6db0a28c89d0fb,2024-11-04T04:06:33Z,0,Who did they open for? Fun melody but I prefer the not sped-up version,06d2fb9829774bf496984237e46cf940
spotify:track:11pn4LFXCIXyprWQk8RSlM,85de7566158f440eab6db0a28c89d0fb,2024-11-04T04:06:33Z,1,Not my top genre but definitely sounds like a fun concert.,06d2fb9829774bf496984237e46cf940
spotify:track:1a0MHRe5WadhGHqWjpSh7B,85de7566158f440eab6db0a28c89d0fb,2024-11-04T04:06:33Z,2,I actually saw her open for Dillon Francis at stage AE. EDM concerts are wild. The bass is turned up so high you vibrate the whole time. Also she started chugging a bottle of grey goose on stage. Interesting vibes.,06d2fb9829774bf496984237e46cf940
spotify:track:2ldAdghnrO34HPcZ0IWfTu,85de7566158f440eab6db0a28c89d0fb,2024-11-04T04:06:33Z,1,This song would be really fun at a concert. Twenty One Pilots played “Trees”. The chorus had similar jumping energy,06d2fb9829774bf496984237e46cf940
spotify:track:3Oko2TgOzXPLlE2dbbsNKV,85de7566158f440eab6db0a28c89d0fb,2024-11-04T04:06:33Z,1,The piano is really fun. Unique sound.,06d2fb9829774bf496984237e46cf940
spotify:track:4JkOsslKrWDYYb5dcft9AH,85de7566158f440eab6db0a28c89d0fb,2024-11-04T04:06:33Z,1,Song grew on me,06d2fb9829774bf496984237e46cf940
spotify:track:4lxTwvoaAlvefN1wGwvoD9,85de7566158f440eab6db0a28c89d0fb,2024-11-04T04:06:33Z,1,This would be a fun show,06d2fb9829774bf496984237e46cf940
spotify:track:4Zy6m1QjUivLl8Zt7E8uxr,85de7566158f440eab6db0a28c89d0fb,2024-11-04T04:06:33Z,1,☀️🌊🏖️🐚,06d2fb9829774bf496984237e46cf940
spotify:track:5LLMUx9GcRSpkOqOIBIONw,85de7566158f440eab6db0a28c89d0fb,2024-11-04T04:06:33Z,1,I just watched spirited away for the first time last year. Felt like a fever dream but a really fun watch. Live orchestras are the best,06d2fb9829774bf496984237e46cf940
spotify:track:5YLnfy7R2kueN0BRPkjiEG,85de7566158f440eab6db0a28c89d0fb,2024-11-04T04:06:33Z,1,WELCOME TO CHILIS,06d2fb9829774bf496984237e46cf940
spotify:track:7MbVZOLSUloG4J3nH3Tnos,85de7566158f440eab6db0a28c89d0fb,2024-11-04T04:06:33Z,1,Good song but I feel it would be so much better live,06d2fb9829774bf496984237e46cf940
spotify:track:3Oko2TgOzXPLlE2dbbsNKV,31694537640a41f8bc9b0ea7b2c8addd,2024-11-04T04:42:53Z,3,,06d2fb9829774bf496984237e46cf940
spotify:track:4JkOsslKrWDYYb5dcft9AH,31694537640a41f8bc9b0ea7b2c8addd,2024-11-04T04:42:53Z,3,,06d2fb9829774bf496984237e46cf940
spotify:track:5LLMUx9GcRSpkOqOIBIONw,31694537640a41f8bc9b0ea7b2c8addd,2024-11-04T04:42:53Z,3,,06d2fb9829774bf496984237e46cf940
spotify:track:7MbVZOLSUloG4J3nH3Tnos,31694537640a41f8bc9b0ea7b2c8addd,2024-11-04T04:42:53Z,3,I really really really loved this one. I’ll definitely check out their other stuff,06d2fb9829774bf496984237e46cf940
spotify:track:0bU6RVQ109ArcFB2JlGcBe,c71559f03ee741ccb05a0ea1d0895e44,2024-11-04T05:12:22Z,1,You can continue gatekeeping (jk I rlly liked it),06d2fb9829774bf496984237e46cf940
spotify:track:0M6urYKXizSJgtuipqmctu,c71559f03ee741ccb05a0ea1d0895e44,2024-11-04T05:12:22Z,1,Heard it on TikTok but u knew it before it was kewl,06d2fb9829774bf496984237e46cf940
spotify:track:11pn4LFXCIXyprWQk8RSlM,c71559f03ee741ccb05a0ea1d0895e44,2024-11-04T05:12:22Z,1,I hate that this spoke to me ,06d2fb9829774bf496984237e46cf940
spotify:track:1a0MHRe5WadhGHqWjpSh7B,c71559f03ee741ccb05a0ea1d0895e44,2024-11-04T05:12:22Z,1,Insane banger truly ,06d2fb9829774bf496984237e46cf940
spotify:track:1dJzTNm46rtvQR2A3GZU8F,c71559f03ee741ccb05a0ea1d0895e44,2024-11-04T05:12:22Z,0,Pink has a daughter???,06d2fb9829774bf496984237e46cf940
spotify:track:4JkOsslKrWDYYb5dcft9AH,c71559f03ee741ccb05a0ea1d0895e44,2024-11-04T05:12:22Z,1,Haven’t heard the bleachers in a hot minute but this was gr8 ,06d2fb9829774bf496984237e46cf940
spotify:track:4lxTwvoaAlvefN1wGwvoD9,c71559f03ee741ccb05a0ea1d0895e44,2024-11-04T05:12:22Z,2,God this was so fucking good,06d2fb9829774bf496984237e46cf940
spotify:track:4MP5tSTc6LxY8xhrUOv9Ya,c71559f03ee741ccb05a0ea1d0895e44,2024-11-04T05:12:22Z,1,Yo this was absolutely electric ,06d2fb9829774bf496984237e46cf940
spotify:track:4Zy6m1QjUivLl8Zt7E8uxr,c71559f03ee741ccb05a0ea1d0895e44,2024-11-04T05:12:22Z,1,Two season learning of new beaches songs I love this band now ,06d2fb9829774bf496984237e46cf940
spotify:track:5LLMUx9GcRSpkOqOIBIONw,c71559f03ee741ccb05a0ea1d0895e44,2024-11-04T05:12:22Z,1,"My go to comfort and study music, had to give it a like simply because I would’ve have passed boards without Hisaishi",06d2fb9829774bf496984237e46cf940
spotify:track:7MbVZOLSUloG4J3nH3Tnos,c71559f03ee741ccb05a0ea1d0895e44,2024-11-04T05:12:22Z,2,Fucking BANGER,06d2fb9829774bf496984237e46cf940
spotify:track:1FmJMpOjxWkiv5u6L8pxXX,57cc0fe6e21446bcb1fe5ac90b2aa0ec,2024-11-09T16:16:14Z,1,,fd5f5ae2737346b0aad5149aab97f809
spotify:track:1QMuYApdrkayfnpufFOwuV,57cc0fe6e21446bcb1fe5ac90b2aa0ec,2024-11-09T16:16:14Z,2,Definitely feeling peppy ,fd5f5ae2737346b0aad5149aab97f809
spotify:track:23aw0goM4v4fmIzA8AaBgo,57cc0fe6e21446bcb1fe5ac90b2aa0ec,2024-11-09T16:16:14Z,2,"Feel like a main character in a movie right before they get put in the big game and win the championship, good vibes ",fd5f5ae2737346b0aad5149aab97f809
spotify:track:2CspwnypzT7rcWI9RfsoSb,57cc0fe6e21446bcb1fe5ac90b2aa0ec,2024-11-09T16:16:14Z,2,Literally could not stop myself from strutting around my apartment listening to this ,fd5f5ae2737346b0aad5149aab97f809
spotify:track:3SAga35lAPYdjj3qyfEsCF,57cc0fe6e21446bcb1fe5ac90b2aa0ec,2024-11-09T16:16:14Z,2,Makes me wanna dance ,fd5f5ae2737346b0aad5149aab97f809
spotify:track:5aWhs651KYM26HYM16kRdk,57cc0fe6e21446bcb1fe5ac90b2aa0ec,2024-11-09T16:16:14Z,2,"Didn’t know this one, I’m a fan ",fd5f5ae2737346b0aad5149aab97f809
spotify:track:7hHTbI9DRg8u9oJ92RQJkw,57cc0fe6e21446bcb1fe5ac90b2aa0ec,2024-11-09T16:16:14Z,1,Hi Kenzie ,fd5f5ae2737346b0aad5149aab97f809
spotify:track:1FmJMpOjxWkiv5u6L8pxXX,642e2be0332b4fdfb5cd3c31ae794f62,2024-11-09T17:30:52Z,1,"it's just a bop u kno, sza's got that chill assertiveness that's so addictive",fd5f5ae2737346b0aad5149aab97f809
spotify:track:1QMuYApdrkayfnpufFOwuV,642e2be0332b4fdfb5cd3c31ae794f62,2024-11-09T17:30:52Z,0,it puts a pep in my step too but it doesn't make me feel like the main character :(,fd5f5ae2737346b0aad5149aab97f809
spotify:track:1rNSCrsOoWyhKH4g47mehU,642e2be0332b4fdfb5cd3c31ae794f62,2024-11-09T17:30:52Z,2,"+1 for the similar caption to me, +1 to the anthem",fd5f5ae2737346b0aad5149aab97f809
spotify:track:1ZdhOMWyFR8Iv9eylMGYg2,642e2be0332b4fdfb5cd3c31ae794f62,2024-11-09T17:30:52Z,0,"i can see what you're going for here, but i just am not a labrinth fan (I find a lot of his stuff too melodramatic for me)",fd5f5ae2737346b0aad5149aab97f809
spotify:track:23aw0goM4v4fmIzA8AaBgo,642e2be0332b4fdfb5cd3c31ae794f62,2024-11-09T17:30:52Z,2,"feels like the song they'd play in the background when the gang's back together and causing havoc, hell yeah",fd5f5ae2737346b0aad5149aab97f809
spotify:track:2CspwnypzT7rcWI9RfsoSb,642e2be0332b4fdfb5cd3c31ae794f62,2024-11-09T17:30:52Z,0,i'm an honorary pretty girl hell yeah,fd5f5ae2737346b0aad5149aab97f809
spotify:track:3SAga35lAPYdjj3qyfEsCF,642e2be0332b4fdfb5cd3c31ae794f62,2024-11-09T17:30:52Z,1,he's doing his best 24k Goldn impression (he even has the billy goat vibrato) but that's ok,fd5f5ae2737346b0aad5149aab97f809
spotify:track:4gEYooYobqQWokcdP4aKPr,642e2be0332b4fdfb5cd3c31ae794f62,2024-11-09T17:30:52Z,0,i see the potential but the song doesn't get me going in a main character way,fd5f5ae2737346b0aad5149aab97f809
spotify:track:5aWhs651KYM26HYM16kRdk,642e2be0332b4fdfb5cd3c31ae794f62,2024-11-09T17:30:52Z,1,tobey would've loved this shit (shout-out Spider-Man 3),fd5f5ae2737346b0aad5149aab97f809
spotify:track:6EeMWRDPBFpboU5DjA7Jrl,642e2be0332b4fdfb5cd3c31ae794f62,2024-11-09T17:30:52Z,1,"sounds like something a high schooler would griddy too, but i get it",fd5f5ae2737346b0aad5149aab97f809
spotify:track:78qd8dvwea0Gosb6Fe6j3k,642e2be0332b4fdfb5cd3c31ae794f62,2024-11-09T17:30:52Z,2,"doja lover thru and thru, good fit for theme",fd5f5ae2737346b0aad5149aab97f809
spotify:track:7hHTbI9DRg8u9oJ92RQJkw,642e2be0332b4fdfb5cd3c31ae794f62,2024-11-09T17:30:52Z,2,"i went to this concert with Hannah and it was amazing lol

(also the a cappella outro??? fully a cappella hello?!?!?!)",fd5f5ae2737346b0aad5149aab97f809
spotify:track:7kUljt0NM5sISL3OGNVxYd,642e2be0332b4fdfb5cd3c31ae794f62,2024-11-09T17:30:52Z,0,"send the anime edit to me and i might change my mind, but right now I can't help but feel like this is a B-list Sia song, i do see the potential tho",fd5f5ae2737346b0aad5149aab97f809
spotify:track:1FmJMpOjxWkiv5u6L8pxXX,04a232c7a8114d73a2f47380cee10035,2024-11-11T08:00:24Z,2,,fd5f5ae2737346b0aad5149aab97f809
spotify:track:1rNSCrsOoWyhKH4g47mehU,04a232c7a8114d73a2f47380cee10035,2024-11-11T08:00:24Z,3,,fd5f5ae2737346b0aad5149aab97f809
spotify:track:2CspwnypzT7rcWI9RfsoSb,04a232c7a8114d73a2f47380cee10035,2024-11-11T08:00:24Z,2,,fd5f5ae2737346b0aad5149aab97f809
spotify:track:3SAga35lAPYdjj3qyfEsCF,04a232c7a8114d73a2f47380cee10035,2024-11-11T08:00:24Z,1,,fd5f5ae2737346b0aad5149aab97f809
spotify:track:5aWhs651KYM26HYM16kRdk,04a232c7a8114d73a2f47380cee10035,2024-11-11T08:00:24Z,1,,fd5f5ae2737346b0aad5149aab97f809
spotify:track:6EeMWRDPBFpboU5DjA7Jrl,04a232c7a8114d73a2f47380cee10035,2024-11-11T08:00:24Z,1,,fd5f5ae2737346b0aad5149aab97f809
spotify:track:78qd8dvwea0Gosb6Fe6j3k,04a232c7a8114d73a2f47380cee10035,2024-11-11T08:00:24Z,2,,fd5f5ae2737346b0aad5149aab97f809
spotify:track:7kUljt0NM5sISL3OGNVxYd,ed99ad3ac5e8411092dfa37b02060bd6,2024-11-11T19:17:19Z,1,I see the vision here,fd5f5ae2737346b0aad5149aab97f809
spotify:track:1QMuYApdrkayfnpufFOwuV,ed99ad3ac5e8411092dfa37b02060bd6,2024-11-11T19:17:19Z,1,Instrumentals are a serotonin cheat code,fd5f5ae2737346b0aad5149aab97f809
spotify:track:1rNSCrsOoWyhKH4g47mehU,ed99ad3ac5e8411092dfa37b02060bd6,2024-11-11T19:17:19Z,1,,fd5f5ae2737346b0aad5149aab97f809
spotify:track:1ZdhOMWyFR8Iv9eylMGYg2,ed99ad3ac5e8411092dfa37b02060bd6,2024-11-11T19:17:19Z,1,,fd5f5ae2737346b0aad5149aab97f809
spotify:track:23aw0goM4v4fmIzA8AaBgo,ed99ad3ac5e8411092dfa37b02060bd6,2024-11-11T19:17:19Z,2,Idk why it’s giving teen titans intro but I like it,fd5f5ae2737346b0aad5149aab97f809
spotify:track:2CspwnypzT7rcWI9RfsoSb,ed99ad3ac5e8411092dfa37b02060bd6,2024-11-11T19:17:19Z,1,,fd5f5ae2737346b0aad5149aab97f809
spotify:track:3SAga35lAPYdjj3qyfEsCF,ed99ad3ac5e8411092dfa37b02060bd6,2024-11-11T19:17:19Z,2,Invincible is a great show,fd5f5ae2737346b0aad5149aab97f809
spotify:track:78qd8dvwea0Gosb6Fe6j3k,ed99ad3ac5e8411092dfa37b02060bd6,2024-11-11T19:17:19Z,3,"Gets me hyped and I don’t think it’s possible to overplay this song, it just gets better ",fd5f5ae2737346b0aad5149aab97f809
spotify:track:1FmJMpOjxWkiv5u6L8pxXX,979273ab795743d89e901b30819f5e5d,2024-11-11T20:29:48Z,3,This song hits ngl ,fd5f5ae2737346b0aad5149aab97f809
spotify:track:1ZdhOMWyFR8Iv9eylMGYg2,979273ab795743d89e901b30819f5e5d,2024-11-11T20:29:48Z,0,Whose freaky ahh playing this song in the mirror ,fd5f5ae2737346b0aad5149aab97f809
spotify:track:23aw0goM4v4fmIzA8AaBgo,979273ab795743d89e901b30819f5e5d,2024-11-11T20:29:48Z,1,,fd5f5ae2737346b0aad5149aab97f809
spotify:track:2CspwnypzT7rcWI9RfsoSb,979273ab795743d89e901b30819f5e5d,2024-11-11T20:29:48Z,3,Yaaaas,fd5f5ae2737346b0aad5149aab97f809
spotify:track:5aWhs651KYM26HYM16kRdk,979273ab795743d89e901b30819f5e5d,2024-11-11T20:29:48Z,1,,fd5f5ae2737346b0aad5149aab97f809
spotify:track:6EeMWRDPBFpboU5DjA7Jrl,979273ab795743d89e901b30819f5e5d,2024-11-11T20:29:48Z,3,YUH,fd5f5ae2737346b0aad5149aab97f809
spotify:track:7kUljt0NM5sISL3OGNVxYd,979273ab795743d89e901b30819f5e5d,2024-11-11T20:29:48Z,1,Only bc anime,fd5f5ae2737346b0aad5149aab97f809
spotify:track:1FmJMpOjxWkiv5u6L8pxXX,85de7566158f440eab6db0a28c89d0fb,2024-11-11T21:19:24Z,1,Who?….me?,fd5f5ae2737346b0aad5149aab97f809
spotify:track:1QMuYApdrkayfnpufFOwuV,85de7566158f440eab6db0a28c89d0fb,2024-11-11T21:19:24Z,1,I like this song. Does not feel like a walk up song though but I don’t play baseball so what do I know,fd5f5ae2737346b0aad5149aab97f809
spotify:track:1ZdhOMWyFR8Iv9eylMGYg2,85de7566158f440eab6db0a28c89d0fb,2024-11-11T21:19:24Z,1,I’ve already listen to this song a lot… I like it,fd5f5ae2737346b0aad5149aab97f809
spotify:track:2CspwnypzT7rcWI9RfsoSb,85de7566158f440eab6db0a28c89d0fb,2024-11-11T21:19:24Z,1,I want to be an honorary pretty girl,fd5f5ae2737346b0aad5149aab97f809
spotify:track:3SAga35lAPYdjj3qyfEsCF,85de7566158f440eab6db0a28c89d0fb,2024-11-11T21:19:24Z,1,Redbull gives you wings,fd5f5ae2737346b0aad5149aab97f809
spotify:track:5aWhs651KYM26HYM16kRdk,85de7566158f440eab6db0a28c89d0fb,2024-11-11T21:19:24Z,1,We are all the man,fd5f5ae2737346b0aad5149aab97f809
spotify:track:6EeMWRDPBFpboU5DjA7Jrl,85de7566158f440eab6db0a28c89d0fb,2024-11-11T21:19:24Z,1,,fd5f5ae2737346b0aad5149aab97f809
spotify:track:78qd8dvwea0Gosb6Fe6j3k,85de7566158f440eab6db0a28c89d0fb,2024-11-11T21:19:24Z,2,I am picturing Derek running a 4min mile to this song,fd5f5ae2737346b0aad5149aab97f809
spotify:track:7hHTbI9DRg8u9oJ92RQJkw,85de7566158f440eab6db0a28c89d0fb,2024-11-11T21:19:24Z,1,I see you Kenzie,fd5f5ae2737346b0aad5149aab97f809
spotify:track:7kUljt0NM5sISL3OGNVxYd,85de7566158f440eab6db0a28c89d0fb,2024-11-11T21:19:24Z,2,Hell yeah,fd5f5ae2737346b0aad5149aab97f809
spotify:track:5aWhs651KYM26HYM16kRdk,8f83714196d84b7bb59167e6cf50dafc,2024-11-11T23:19:22Z,1,"Two because I liked, minus one because f the man",fd5f5ae2737346b0aad5149aab97f809
spotify:track:78qd8dvwea0Gosb6Fe6j3k,8f83714196d84b7bb59167e6cf50dafc,2024-11-11T23:19:22Z,1,I didn’t want to give this votes but it’s SO on theme,fd5f5ae2737346b0aad5149aab97f809
spotify:track:7hHTbI9DRg8u9oJ92RQJkw,8f83714196d84b7bb59167e6cf50dafc,2024-11-11T23:19:22Z,0,Don’t make me do a toddler ear exam ever again. But the keyboard be fun AF,fd5f5ae2737346b0aad5149aab97f809
